state,year,beauty_rev,beauty_est,beauty_ent,beauty_emp,beauty_wag,wellness_rev,wellness_est,wellness_ent,wellness_emp,wellness_wag
MS,2021,380.43309543121,5473,5473,8400,126.30467178379,135.34641419907,649,649,2867,37.17716987187
MS,2022,358.90180129153,5466,5466,5669,86.05363978624,188.95558916146,650,650,3018,38.28857208714
MS,2023,363.87679194082,5494,5494,5770,87.67726806935,179.79241526088,641,641,2894,36.6518634088
MS,2024,363.05540292991,5498,5498,5812,88.56598699975,180.92776440191,643,643,2876,36.60752118801
MT,2007,102.35895574176,1861,1846,2437,39.11774282633,93.4259197745,439,439,2408,23.79898612745
MT,2008,107.45795164488,1945,1918,2384,36.765119033,83.74713877959,396,396,2383,22.59785734565
MT,2009,108.70191617968,2162,2142,2587,39.50273912004,87.79049730812,400,400,2456,22.83969687155
MT,2010,113.34959063982,2326,2326,2783,38.07006389899,89.92737669253,391,391,2499,22.69715498094
MT,2011,107.96608689122,2304,2279,2809,39.85807512764,91.24440136433,387,387,2532,24.12399610214
MT,2012,110.42992752343,2394,2329,2751,38.33805736042,94.94034253202,398,398,2638,24.47765018003
MT,2013,122.28967665804,2462,2356,3142,40.21137635473,91.67509620434,392,392,2670,24.39984796369
MT,2014,119.68953947743,2483,2368,2963,40.15111285674,103.83595868049,430,430,2862,26.64961523905
MT,2015,122.19169080484,2411,2291,2926,41.43292664126,112.84151472186,454,454,3079,28.96384551424
MT,2016,130.60491248565,2391,2287,3034,43.96106425951,120.37773526613,464,464,3147,29.23089253253
MT,2017,132.50771012698,2424,2287,2999,44.37553369498,123.02786284381,497,497,3484,32.18853930031
MT,2018,144.58594083934,2585,2519,3056,46.09267949159,127.3348902384,486,486,3480,32.05084921934
MT,2019,148.22921797393,2599,2559,2983,45.91966091392,131.95147882253,503,503,3544,33.60872573327
MT,2020,118.82646568872,2688,2623,2926,36.45322839075,96.0325674333,476,476,3504,24.42178217338
MT,2021,160.45606263116,2887,2887,3204,49.82305588462,120.76042620925,496,496,3015,32.32089441749
MT,2022,180.50652147363,2975,2959,3396,52.1112882798,148.33949196541,513,513,3188,32.69452783853
MT,2023,182.74682522606,3039,3005,3441,52.90096353178,142.48070745674,517,517,3067,31.41909851034
MT,2024,182.07344631584,3091,3047,3453,52.55720355096,144.73633281329,530,530,3057,31.06781529778
NC,2007,1139.03852612476,17544,17007,24895,449.45984273623,806.71104416494,3061,2991,18669,248.92941776652
NC,2008,1175.21271948116,18912,17997,26716,471.8898075008,866.44487445018,3020,2947,21107,274.98169538796
NC,2009,1125.21672818328,20234,19676,26758,456.9470346155,856.23651411984,2913,2819,20613,257.26042128969
NC,2010,1165.6018442502,21643,20987,29058,473.61982754034,887.21857984605,2929,2839,20932,271.73218288048
NC,2011,1159.40545122602,22549,21882,29523,478.35530266146,900.47330176057994,2868,2820,21273,277.7132485513
NC,2012,1147.09917642594,22589,21869,27964,448.50248912901,916.37130405358,3016,2959,21272,272.50374129029
NC,2013,1228.67662253505,22804,22197,29943,447.77175762334,904.7596316502,3028,3009,21641,277.21026495971
NC,2014,1239.57164434346,23588,22934,30146,475.25197463615,986.82439814645,3143,3114,22995,298.87490838359
NC,2015,1302.27064526192,24072,23558,30147,502.33096560458,1051.97025148405,3228,3228,24364,323.48134146538
NC,2016,1377.60580567422,24185,23870,30539,527.00350123218,1127.82643573847,3333,3294,24692,327.74755011168
NC,2017,1498.01393425689,26098,25271,31457,552.17540885024,1185.98479611331,3492,3424,26534,348.81801006943
NC,2018,1612.46594557869,26887,26478,34129,607.1831835131,1201.10057546179,3614,3520,28889,376.47562658504
NC,2019,1690.79703777852,27565,26959,35134,641.14816803748,1264.73637429616,3826,3692,29806,401.93096726415
NC,2020,1333.74207702923,28198,27595,35120,517.59728448359,861.36054857808,3408,3291,29261,289.4790877588
NC,2021,1811.69631948284,30713,30223,37130,692.6656004028,1039.42576087915,3492,3364,19607,302.5280866809
NC,2022,2070.24876692526,31931,31600,39133,731.22411760975,1191.27728699232,3500,3273,21614,323.75550257446
NC,2023,2128.20439631839,32653,32448,40349,757.86355354252,1145.72072963359,3474,3265,21108,316.89335276888
NC,2024,2152.99967996773,33249,33246,41181,771.44966618044,1165.37824499894,3516,3311,21356,320.47737280509
ND,2007,144.66817497916,2714,2714,3579,60.71229485497,28.91861244577,205,205,1077,11.97436677347
ND,2008,170.039781185,2960,2960,3909,66.8323271841,49.43005067281,220,220,1330,14.88245097607
ND,2009,158.06837346726,2968,2968,3911,63.37090809456,56.87144402324,240,240,1527,16.05072736883
ND,2010,171.16292328707,3202,3202,4702,71.43682053851,58.43682777015,237,237,1543,16.56751133299
ND,2011,170.02444546389,3326,3326,4668,70.80142955115,59.66530866812,223,223,1713,18.57718339449
ND,2012,170.34273903062,3316,3316,4573,68.82457005521,68.21743233642,241,241,1843,19.6635338111
ND,2013,187.28998027595,3461,3461,4884,67.92837484892,63.37823521392,258,258,1839,19.44442930832
ND,2014,184.43638860483,3503,3503,4565,66.29663352598,69.5553882594,268,268,1935,20.56146634859
ND,2015,184.3531691163,3329,3329,4640,71.64422805545,72.49805512291,269,269,1944,21.22947679006
ND,2016,179.29262365821,3062,3062,4425,70.77437557595,81.41861475035,292,292,2051,22.39638993429
ND,2017,185.66174268149,3104,3104,4257,68.32042309731,86.17411997661,281,281,2608,27.81939435046
ND,2018,192.93767010904,3164,3164,4388,71.20690421266,86.36484632956,275,275,2592,27.34973094782
ND,2019,195.58409987,3127,3127,4387,72.13061820246,88.35624559333,275,275,2622,28.27904331564
ND,2020,162.5589243221,3332,3332,4324,56.77617185919,63.74468217891,246,246,2576,20.15022245682
ND,2021,217.03500796719,3534,3534,4682,74.06254347342,81.06452412553,264,264,2197,25.51304601755
ND,2022,239.00415565787,3527,3527,4733,74.29602345312,93.23889430152,291,291,2081,23.23607001447
ND,2023,237.82474996681,3553,3553,4745,74.25099015037,89.9244572003,290,290,1992,22.11493751148
ND,2024,232.88873039867,3564,3564,4709,72.8066264536,91.72353028732,294,294,1976,21.72222593138
NE,2007,352.54226062273,6415,6415,8966,136.65653438217,152.46718639273,582,582,3887,40.76385552916
NE,2008,355.50550245523,6646,6646,8954,137.74959732893,154.15159589634,607,589,4616,48.80422341462
NE,2009,343.35134710979,7062,7060,9358,138.95978226134,161.96399098908,638,613,4402,44.50728185705
NE,2010,354.61712769611,7514,7462,10269,140.55833918226,170.19300204607,653,624,4542,46.13712636219
NE,2011,340.01071946583,7577,7577,9919,133.06954665951,175.70730423367,660,638,4712,47.45709950548
NE,2012,350.53943402489,7694,7694,9699,129.90995268816,179.35122197866,652,642,4946,49.29864216687
NE,2013,368.49637544898,7990,7990,10074,126.85453867495,174.26692121677,663,657,5186,52.11728769129
NE,2014,360.63893198159,7927,7927,9646,127.53166920743,187.27291315373,681,667,5477,55.62234354131
NE,2015,361.40933174781,7880,7880,9310,131.7998100777,195.66402434916,676,659,5810,61.06135848031
NE,2016,376.33027179056,7785,7785,9249,133.61599900557,221.52512414423,746,720,6121,63.37100734547
NE,2017,377.66381420799,7691,7691,9057,131.72592947653,234.1298967964,797,770,7293,74.01617143497
NE,2018,397.75764537291,7821,7789,9272,136.22369860633,240.717884386,835,796,6871,68.89687004129
NE,2019,419.65490297219,7828,7828,9985,150.40440062193,249.02823281235,840,811,7404,76.78189358533
NE,2020,310.5858150704,7427,7427,9131,109.98115761403,166.97687431423,703,663,6941,52.2855956653
NE,2021,403.6279807309,7645,7644,9950,146.2167157495,203.1343764039,711,675,5557,62.92871561087
NE,2022,429.70959836073,7746,7746,9617,142.97050801495,226.60406023065,742,705,5356,59.4699062939
NE,2023,426.32665222073,7768,7768,9464,140.61705930256,217.42454427275,741,695,5237,57.95132384947
NE,2024,416.24568172458,7756,7756,9219,135.97401644936,220.63361258077,755,697,5305,58.40223271709
NH,2007,321.46444800038,4869,4869,6913,142.13468755055,165.96789016399,631,631,3303,55.76274597123
NH,2008,325.63440684057,5162,5162,7450,150.49499562967,177.39391609746,612,612,3941,65.27462283485
NH,2009,323.7275575467,5625,5625,7972,156.30019972286,177.92532715787,577,577,4023,64.08130549717
NH,2010,328.24483822117,5864,5864,8550,153.10888307442,176.05148035577,548,548,3930,62.31479165324
NH,2011,338.85295327846,6329,6329,9284,168.63584262127,185.9296232894,580,580,4019,65.3875495058
NH,2012,343.52723531217,6339,6339,9059,163.63260041156,202.00715807806,627,593,4628,74.22623388083
NH,2013,358.77426158115,6492,6492,9051,152.43211794454,185.11218782839,618,602,4299,68.9485634108
NH,2014,367.55522455166,6693,6693,9549,169.60503112081,211.12134445589,673,671,4767,77.59605679423
NH,2015,372.88752534389,6492,6492,9606,180.49362917449,225.2228940858,679,679,4927,82.00331324534
NH,2016,391.08253707368,6579,6579,9595,186.14819890697,247.03367681699,696,696,5259,87.24385620175
NH,2017,405.60403806359,6554,6554,9598,186.51076402346,253.59621217815,715,715,5798,93.80049696575
NH,2018,426.29501806202,6700,6700,9668,188.90701936283,263.36680731866,735,735,5692,90.5705895763
NH,2019,445.4238623681,6884,6884,9837,193.91487377016,278.51457333064,766,766,6044,97.8774212721
NH,2020,333.49598718522,6684,6684,9531,150.63089433601,198.79842543909,678,678,6297,74.26521414996
NH,2021,430.3668066243,6665,6665,9645,190.26123405024,239.23821054704,674,674,5032,91.26872800337
NH,2022,488.01930883715,6524,6524,9727,189.97812529096,257.11899844819,685,685,5124,89.1877345442
NH,2023,494.43895146175,6549,6549,9880,192.14221929411,247.21228224783,680,680,5035,87.0109188791
NH,2024,492.97872348228,6547,6547,9933,189.95811207539,251.37850935259,689,689,5125,87.28746360964
NJ,2007,2827.34748240975,49199,49199,64263,1214.44320996591,1391.49097140276,3788,3669,25975,527.37506789653
NJ,2008,2875.1858154895,52501,52501,69200,1302.98198601117,1407.6345847413,3786,3688,28112,567.97265597728
NJ,2009,2784.74852522717,56129,56129,72006,1327.6676788774,1435.29367897276,3701,3581,28220,553.20059297484
NJ,2010,2909.15155012311,62377,62377,76248,1310.74202967605,1451.97592939975,3627,3489,27895,555.59446342853
NJ,2011,2944.38656418586,66064,66064,80388,1366.70753980149,1487.69975917379,3689,3538,28371,565.33641914893
NJ,2012,3017.00791146534,66536,66536,82850,1398.1657717648,1526.68222403658,3818,3658,29223,573.01149602989
NJ,2013,3199.14953170695,68943,68943,86880,1374.82755322319,1507.73264855676,3836,3665,30076,593.06410147096
NJ,2014,3221.48825143514,70498,70498,90210,1484.54715788967,1656.72779791627,4072,3895,32039,632.36947471068
NJ,2015,3337.30843432643,70391,70391,91651,1570.7015600184,1755.01072383178,4118,3976,33017,655.8801712732
NJ,2016,3466.7161244914,69184,69184,94085,1664.70348257292,1879.58326151101,4102,3974,34396,681.00166050379
NJ,2017,3571.87227032411,69329,69329,95169,1725.96425391227,1932.62090476472,4339,4146,36216,715.58051029749
NJ,2018,3786.19250586046,71295,71295,98463,1796.43836708022,1955.46009492796,4450,4275,37450,728.08777557097
NJ,2019,3938.35284624282,71143,71143,99923,1871.93406543859,2034.86823586594,4545,4371,38225,769.79312245654
NJ,2020,2980.21874342444,68025,68025,98749,1488.69374311175,1388.52312019949,3898,3716,38300,563.8164603653
NJ,2021,3902.04776896544,69134,69134,95985,1810.07876218959,1636.0109110001,3675,3608,26257,595.78807902957
NJ,2022,4326.60470072872,69764,69764,101836,1947.14520001545,1873.86138425798,3611,3451,29920,667.13592632176
NJ,2023,4388.8377502064895,70774,70774,104416,1976.04903207065,1789.19098464642,3536,3395,28966,637.41268118219
NJ,2024,4381.858159825991,71491,71491,105970,2008.50960231494,1806.95519387867,3531,3392,29055,641.74958854857
NM,2007,210.3921117005,3225,2907,4604,66.11939461024,112.23212535937,458,455,2206,25.94552308713
NM,2008,208.96408543674,3390,2990,5021,71.43448588563,108.93121488968,508,500,2173,25.28521013439
NM,2009,189.64993521238,3444,2978,4834,66.69572312483,114.20248027667,493,479,2346,26.22308771209
NM,2010,198.74404597584,3752,3270,5292,66.99683218061,114.66589077283,464,450,2472,27.63331630635
NM,2011,200.80066027979,3991,3482,5482,68.77723650666,115.33541023812,464,448,2396,26.85353216393
NM,2012,203.15310423709,3876,3375,5455,68.03779964601,107.35585390608,451,443,2422,26.7467924766
NM,2013,205.94920647172,3936,3440,5506,62.779599577730004,111.32850727289,453,449,2535,27.44664275541
NM,2014,195.88098639045,3898,3387,4937,59.23537366824,124.34930318183,491,491,2623,28.76108946526
NM,2015,197.8512850334,3917,3408,4718,58.2520709895,129.74414414579,470,470,2746,29.95004251384
NM,2016,203.51033724937,3916,3402,4643,59.02757315943,141.33335353407,515,487,2894,31.37111465951
NM,2017,211.32544675792,4086,3632,4801,63.16954186404,140.05386101052,546,525,2917,31.8631356096
NM,2018,226.08860982892,4093,3701,4758,65.88068500366,135.82388653186,517,503,2785,31.31694734192
NM,2019,242.48774764893,4263,3880,5135,71.53491846489,151.21620600916,557,547,3190,36.40671792248
NM,2020,187.24701932532,4358,4006,4857,54.67771642269,102.33989855978,485,479,3242,27.15608050675
NM,2021,257.4098615326,4692,4500,4997,67.40301710803,117.56542804359,471,454,2163,26.74620046747
NM,2022,300.02135955433,4993,4136,5458,74.94749608776,173.73157155493,480,480,2526,30.82202170172
NM,2023,299.92214193067,5008,4130,5437,73.75470614436,165.10554955577,475,475,2446,29.39481006599
NM,2024,295.05617709208,5002,4115,5361,72.13357080429,165.94601210801,479,479,2453,29.30713013673
NV,2007,373.25016656924,4439,3712,7617,141.19680732162,328.54130884468,612,574,5021,83.09584490824
NV,2008,379.65896190446,4827,4096,8045,145.40481356857,274.14765864877,572,481,5731,92.3558922351
NV,2009,353.75538669342,5192,4341,7729,137.65529636563,248.81855371467,574,473,4545,71.51057769849
NV,2010,359.13595030993,5583,4676,8202,132.52520633056,239.3074303804,534,457,4166,64.7971105999
NV,2011,362.13395679062,5962,5080,8427,136.10631208043,262.03902643588,574,504,4358,68.54016806362
NV,2012,385.77125841561,6386,5479,8903,140.63307707122,283.81669228442,611,583,4628,70.58262407659
NV,2013,405.00358704382,6421,5625,8650,127.46243952073,259.91850294883,615,599,4345,66.29191145427
NV,2014,408.3727875586,6524,5740,8743,137.12659813119,306.74527448276,709,674,4737,74.04070745756
NV,2015,420.63396092618,6550,5851,8555,139.91583384484,338.06298118042,749,718,5391,84.9240975167
NV,2016,463.3906404415,6898,6285,9013,151.33643281069,391.53699828372,809,787,6142,95.89634593296
NV,2017,491.18003913615,7067,6506,9616,162.06468781976,354.4925530713,825,825,6160,93.99044601417
NV,2018,532.2793419638,7358,6699,10375,176.32108449244,390.05458517253,884,884,6057,91.15184195069
NV,2019,589.432704289,8008,7412,11258,196.81876080194,436.26932491083,947,947,7113,111.07879784757
NV,2020,499.32753477304,8541,8219,11681,162.82255784721,295.79303749951,854,854,6812,77.0475182032
NV,2021,729.45281695973,9584,9408,14077,244.17057318535,375.22189171756,874,874,5630,97.62874845075
NV,2022,733.49639220875,10302,8793,14268,249.4425396009,362.31680479878,867,738,6126,103.7737879316
NV,2023,759.47484332583,10533,9034,14568,253.71641163325,344.97737666167,859,760,6067,102.08749079552
NV,2024,773.87110611922,10722,9262,14724,254.43550573455,347.38813349961,868,794,6224,104.14303609764
NY,2007,4859.5028693772,87857,87857,114443,2144.30424160106,3244.61089302482,6365,5374,45299,1102.39577992817
NY,2008,4932.59326914175,93287,93287,119247,2226.08075731624,3281.93196046252,6278,5269,49027,1187.20933333245
NY,2009,4786.825472074929,100027,100027,124360,2272.81656373607,3346.09667464418,6207,5179,49213,1156.06406639336
NY,2010,5000.1368715426,109671,109671,132924,2249.95164622623,3384.66617902914,6126,5110,48648,1153.39402466116
NY,2011,5075.87275019978,116705,116705,139526,2365.742153723,3467.61656746768,6156,5121,49477,1188.7110937951
NY,2012,5255.215524007,117624,117624,140511,2347.12615160012,3558.15128092736,6488,5380,50962,1195.80224448543
NY,2013,5562.53004956751,121889,121889,145718,2268.4876345777802,3513.66787533648,6522,5410,52451,1230.08637459638
NY,2014,5625.891890515471,124929,124929,148235,2452.18350741345,3860.54621350938,6837,5666,55874,1340.20156396414
NY,2015,5848.839754680151,125765,125765,149159,2600.61774635068,4089.20808405296,6996,5824,57580,1406.79647396792
NY,2016,6102.0118603193,124471,124471,150878,2710.44085944971,4379.08575953378,7095,5909,59986,1457.74887463857
NY,2017,6295.12573532826,126127,126127,152844,2768.66116800876,4502.27065678515,7402,6092,63160,1506.89181591506
NY,2018,6690.31484440451,129461,129461,156258,2900.16208971236,4555.09586892989,7582,6259,65312,1561.57149503435
NY,2019,6986.68467167508,132218,132218,160059,3020.31553805848,4739.6806495090095,7799,6436,66663,1634.7920643166
NY,2020,5292.186246139529,130934,130934,158058,2398.42477862827,3233.93069205339,7021,5756,66793,1196.51473375321
NY,2021,6894.842206926391,136755,136755,155496,3010.73684166498,3810.03676625707,7061,5830,45792,1289.719739091
NY,2022,7681.26874530624,141769,141769,166190,3213.23776621272,4363.61452079806,7056,5730,52179,1422.3115177384
NY,2023,7807.062607579299,144273,144273,168782,3275.08231425705,4166.12336026925,6951,5665,50517,1377.92698190503
NY,2024,7809.77837411792,146215,146215,169699,3294.2321995869,4207.1681572608095,6984,5693,50671,1385.75836218661
OH,2007,2456.79574643141,35196,32147,53524,897.43995684204,833.62909497254,3521,3421,18698,280.76549222802
OH,2008,2455.99632162652,35764,33506,55772,931.73585117423,938.67474260993,3432,3301,20236,302.3892747055
OH,2009,2361.37586435165,37365,34910,58162,946.49062169097,949.32697670798,3359,3245,20314,292.96856366155
OH,2010,2445.34367390092,40107,37822,62168,951.91588312817,960.23071539385,3354,3238,20080,296.95474951191
OH,2011,2471.77595262018,42567,40410,65256,987.69210777255,969.99882285683,3351,3223,20423,302.00746721323
OH,2012,2446.4926794185,42677,40238,65716,994.18745470061,998.25966690358,3550,3384,21036,308.23248006022
OH,2013,2603.36073694265,43312,40856,68152,971.36277565088,932.14328190968,3355,3208,21650,320.5293761891
OH,2014,2555.26322513303,42990,40554,69329,1034.89361593421,1000.22450745771,3386,3234,23063,344.19142888675
OH,2015,2591.92944004611,41699,39472,69761,1095.28276117147,1012.28809928096,3371,3255,23767,360.55223478754
OH,2016,2617.58621045063,40072,37896,70565,1142.81631776139,1048.92745700049,3342,3245,24760,374.02996981673
OH,2017,2608.18609330604,38790,36697,71485,1182.26212537866,1101.4545102234,3383,3213,26070,391.57344475532
OH,2018,2645.88072722197,38572,36613,73081,1225.13636038467,1099.81245936762,3368,3262,26958,401.43128998362
OH,2019,2756.33886839969,39622,36489,74859,1282.24413385578,1105.88857721752,3363,3234,27516,422.34573708659
OH,2020,1983.44672147117,36214,35101,73922,1025.87979921162,790.94309941821,3111,2949,27570,311.44087925557
OH,2021,2682.82715109893,39204,36312,72724,1272.83202541417,956.99539056043,3170,3043,18901,331.80340149023
OH,2022,2835.8313922096,39433,37640,77725,1382.95345232977,1067.62619837299,3099,3085,21537,372.51744635502
OH,2023,2822.28898739669,39181,37427,78938,1408.99571617385,994.56474136548,2994,2960,20851,360.74543777771
OH,2024,2764.15494894398,38764,37134,79367,1409.79033021602,979.87148973374,2950,2887,20915,360.89014075758
OK,2007,299.87111156079,5094,4645,6846,103.29515671657,133.05741630129,833,833,3358,40.08462095637
OK,2008,351.33122332857,5871,4951,7592,116.30986574462,171.78424138259,831,831,3530,42.73168348606
OK,2009,343.15528316544,6318,5277,8013,120.02572441428,175.60002807726,802,802,3646,42.75030747387
OK,2010,348.21314121414,6762,5747,8007,110.50926791593,175.0915872347,793,793,3444,40.54793121783
OK,2011,348.08960587539,7042,5984,8479,117.13474257810999,166.46351236749,743,736,3344,39.86637456639
OK,2012,369.93551190273,7262,6148,8569,117.63561188007,190.29526533801,811,800,3880,45.57090805302
OK,2013,391.11163864108,7551,6386,9190,120.77367509927,190.40005571502,825,814,4216,50.84101642299
OK,2014,386.88651934891,7580,6390,8844,119.65263605285,206.36672017875,853,846,4344,51.9083401021
OK,2015,404.03543848291,7832,6718,8535,122.40181179017,222.41598026765,926,922,4367,53.4491261648
OK,2016,425.91432963335,7774,6722,8886,132.96918682176,238.59040092758,924,924,5015,61.83583905384
OK,2017,449.53398615648,8171,7015,9380,138.66515206728,269.26082657762,987,923,6461,76.62830313184
OK,2018,479.24363070258,8354,7219,9683,146.76539324349,270.29199014101,998,932,6757,80.36662385556
OK,2019,495.47425282465,8379,7451,9709,150.21590400509,279.59009084479,983,907,6908,84.60528811138
OK,2020,412.18412410337,8694,7926,9517,117.7093081122,203.81266983235,905,823,7302,64.94788818696
OK,2021,577.70856840657,9407,8577,11875,181.84340837771,255.61543330288,953,872,6221,84.40610214055
OK,2022,631.72758426508,10016,8617,11916,185.49524164059,314.25177487286,965,965,6610,88.3687572729
OK,2023,649.2314595178,10203,8899,12119,185.54825413591,302.97976414746,954,954,6453,84.59870605277
OK,2024,656.61242923567,10350,9172,12198,187.05612549513,308.93828648998,963,963,6526,85.88156108409
OR,2007,568.90105708747,8023,7433,11944,217.09586450559,454.15990837559,1339,1306,8858,153.23635743724
OR,2008,524.95101305558,8466,7962,12364,218.48708977211,427.29334031575,1324,1302,8670,145.63208668005
OR,2009,505.60100904535,9161,8635,12772,217.2488501529,431.12576059858,1340,1322,8284,132.71266515522
OR,2010,521.95051668994,10086,9657,12946,205.62692240692,434.70905753385,1314,1281,8260,134.66012541802
OR,2011,564.20283283964,11566,11247,14282,227.17300277175,425.3150318996,1221,1189,8389,138.54898871184
OR,2012,571.58638950144,12363,12114,14834,234.44065675093,421.49675756891,1274,1274,8380,136.32265215983
OR,2013,671.39872097963,13031,12869,16350,244.25772561255,416.26999903048,1243,1243,8452,139.392038515
OR,2014,680.98718006695,13408,13302,16468,255.48192743482,468.43286155295,1317,1317,9347,154.06194692523
OR,2015,725.37144050483,13477,13380,17229,278.52623314624,485.42988712416,1337,1337,9169,152.19820966259
OR,2016,746.91122995935,13430,13404,16734,282.38470594309,537.97276828898,1406,1406,9783,163.64166416415
OR,2017,744.84236183048,13753,13544,17209,299.08880870587,566.36911285037,1477,1465,10402,174.49231957376
OR,2018,833.21581672296,14056,13616,17865,311.26585147112,557.74355664758,1472,1469,10702,176.02115253713
OR,2019,892.00252878572,14655,14437,18543,330.51648546073,581.29401319372,1508,1500,11041,187.41581086756
OR,2020,649.75618837279,13815,13302,18195,261.72952131408,398.61201030714,1376,1359,11326,140.93614584493
OR,2021,798.10262967168,13707,13235,16484,297.96861794833,428.27318109444,1328,1327,6083,117.19717646926
OR,2022,845.66828540989,14192,13618,17384,317.65455194893,540.62286928437,1313,1313,7611,143.66928090232
OR,2023,860.94782155008,14572,13869,17966,326.14028892114,516.38883520293,1288,1288,7289,136.3040880528
OR,2024,862.56820782062,14896,14094,18377,333.79717524109,521.65274957451,1288,1288,7233,135.61459290042
PA,2007,2935.30046576035,50133,50133,72958,1290.06938795462,1159.00439153333,4360,4360,25535,391.91239417368
PA,2008,2994.06380494987,53238,53238,77022,1364.83920055145,1233.62920674808,4237,4237,27550,423.20655353683
PA,2009,2965.09744950344,57949,57949,81999,1415.69434961069,1254.51685203325,4141,4141,28102,416.74377611965
PA,2010,3145.88899507782,63858,63858,90749,1481.63651294842,1298.81358513427,4098,4062,29636,452.91561265174
PA,2011,3171.7128455142,67406,67406,95055,1547.17176477853,1308.67875013816,4078,4049,29463,454.0976692369
PA,2012,3351.76861787103,69512,69512,96895,1560.78222060065,1312.37137477247,4190,4158,29744,449.75417553495
PA,2013,3538.00005273614,72105,72105,99052,1503.81955192216,1285.7296624549,4179,4156,30280,462.79931356278
