state,year,beauty_rev,beauty_est,beauty_ent,beauty_emp,beauty_wag,wellness_rev,wellness_est,wellness_ent,wellness_emp,wellness_wag
PA,2014,3606.2480046660703,74599,74599,102097,1601.64540404895,1359.26326564848,4194,4191,31094,472.64511687049003
PA,2015,3703.81987097998,73484,73484,103340,1693.18429334599,1443.7764807226,4276,4276,32490,498.50796491408
PA,2016,3821.21658405746,72564,72564,102549,1750.74451799921,1511.47620848164,4307,4307,32709,504.8172597364
PA,2017,3985.97470708686,72766,72766,105354,1827.3757737282,1543.9510865258,4364,4364,33693,514.38232555044
PA,2018,4163.51380506153,74116,74116,107901,1882.04503061993,1559.62284588474,4489,4489,34504,518.11455247459
PA,2019,4312.599992820649,75023,75023,110460,1976.71759308005,1657.95316898434,4669,4669,36633,569.33905059678
PA,2020,3156.61555089782,72306,72306,105718,1522.23564072032,1097.83217313847,4027,4027,35348,401.53703668356
PA,2021,4136.8024356027,75140,75140,107285,1971.6197347899,1288.05196057076,3983,3983,23819,425.52461901379
PA,2022,4479.015412958231,76298,76298,110490,2054.2776089963,1472.10025886366,3960,3960,27193,476.33186442172
PA,2023,4547.0241882605505,77181,77181,112581,2091.6229382063,1388.48319000078,3804,3804,26330,459.51598789974
PA,2024,4542.67639198254,77738,77738,113544,2104.15924306748,1385.05203492187,3726,3726,26409,460.76138373511
RI,2007,225.08015387416,4420,4420,5315,94.101727135230007,100.3831198542,410,410,1844,29.71925928825
RI,2008,222.66377647101,4540,4540,5369,91.56035006465,105.70632306213,416,416,1801,27.92902981619
RI,2009,206.33426320797,4747,4747,5143,85.51976728634,132.09151168456,447,445,2668,39.98176726342
RI,2010,210.05016307303,5055,5055,5347,82.79702143922,141.46816239933,446,444,2875,43.71429498103
RI,2011,204.93330281765,5237,5237,5266,80.44954815062,145.49053869047,464,458,2918,44.2799935916
RI,2012,204.60923366815,5195,5195,5378,81.84722338304,136.78375441045,473,473,3150,47.20282551609
RI,2013,216.16287349527,5208,5208,5263,74.70919011332,146.38821076523,474,474,3336,50.01825250389
RI,2014,215.49256090335,5266,5266,5381,80.07935264633,151.49769344665,448,448,3602,54.48515433028
RI,2015,227.46660160212,5340,5340,5695,90.35867219292,163.63883382992,467,467,3669,57.19977683032
RI,2016,238.766104158,5361,5361,5758,91.8858669901,161.60077358097,432,432,3603,54.52879926769
RI,2017,252.11596098688,5415,5415,5751,93.07469941851,182.86047862003,470,470,3570,53.34143909523
RI,2018,255.11256880004,5475,5475,5732,94.18627530952,162.54801952049,464,464,3631,53.88213310725
RI,2019,268.14784059176,5680,5680,5909,96.91828448714,162.49793880691,478,461,3484,52.05807370385
RI,2020,200.50581475611,5538,5538,5664,74.54488131661,113.99043896361,425,416,3747,40.81926211713
RI,2021,264.95805417208,5628,5628,5977,98.11784639324,128.93946081508,440,437,2183,36.54468400243
RI,2022,300.0236796001,5697,5697,6090,97.40503507889,141.55481049421,420,399,2418,38.22166255778
RI,2023,301.11505452189,5694,5694,6113,97.29151233051,135.84005230519,409,389,2421,37.97341627783
RI,2024,297.4056623263,5666,5666,6074,96.50446327847,137.86476150047,406,384,2511,39.40109588692
SC,2007,555.17821391979,9675,9556,12116,205.33287487861,247.47534048756,1193,1193,5807,70.50015784042
SC,2008,566.33927994544,10169,9638,12345,205.8155149153,256.34813544706,1163,1162,6307,75.2252184469
SC,2009,528.34644016483,10484,10196,11813,191.92545923706,260.96702436507,1145,1145,6302,72.58855514505
SC,2010,568.01881858166,11355,11105,13862,211.50582409598,269.70322292214,1178,1178,6171,72.73163785581
SC,2011,578.80958671531,12207,12038,14431,218.26983337012,275.47984990281,1129,1129,6524,77.11132613781
SC,2012,543.30982021441,11826,11430,13897,205.34361162873,284.32761867842,1190,1190,6739,77.15277836471
SC,2013,589.34879724368,12044,11643,14060,198.30798599184,278.30875434819,1240,1240,6545,76.70212644685
SC,2014,585.86539825054,12268,11957,13735,200.84223144795,302.87373845405,1289,1289,6754,78.97718745636
SC,2015,617.82719332977,12513,12234,13790,212.13012869658,329.8869723014,1331,1331,7480,88.93062921867
SC,2016,652.91319547345,12622,12448,14097,229.28365082733,342.89121458159,1322,1322,7446,90.36090574832
SC,2017,711.62385723418,13005,12761,14597,237.02415723248,349.66278647129,1393,1393,8129,95.88256249878
SC,2018,719.39272243479,12877,12877,14744,244.50099377478,371.84483796196,1435,1435,9057,106.72130837505
SC,2019,757.10446412428,13126,13126,15358,263.38136271181,387.31010423575,1494,1454,9260,113.82932555737
SC,2020,621.1523683887,13685,13685,15956,224.04392946043,270.49348115717,1306,1262,9445,86.34907307066
SC,2021,846.70768846775,15156,15156,16969,297.53872163688,335.68438780256,1318,1257,7944,111.75719167303
SC,2022,1051.59554844601,15944,15944,17643,312.7218418201,396.87937478678,1342,1342,8143,112.23373823143
SC,2023,1081.20114262163,16329,16329,17912,317.57671223086,380.87769418214,1319,1319,7881,108.33132110047
SC,2024,1093.96664579737,16653,16653,18001,316.43937670169,386.57589938998,1323,1323,7902,107.93428373578
SD,2007,105.27316541271,1977,1975,2700,39.68963868262,38.39503829207,277,277,1310,14.05250675246
SD,2008,110.3415753091,2088,2077,2623,38.25092025356,52.20728389155,295,295,1721,18.29723130676
SD,2009,106.04537823203,2151,2105,2805,40.3646990231,51.72846054357,283,283,1655,17.1984768684
SD,2010,108.26092192238,2247,2247,2986,38.13885216816,52.68846180093,286,286,1581,15.89253209754
SD,2011,103.66977916493,2185,2180,3053,39.03940224917,53.75627156865,289,289,1623,16.52329656897
SD,2012,110.50042913462,2242,2232,3048,38.79840319731,50.87951010365,317,317,1544,15.50839022183
SD,2013,113.99399926731,2295,2295,3182,37.46693490177,50.72609250499,297,297,1509,15.0418970415
SD,2014,111.85637299977,2231,2198,3209,39.35448118474,55.00794531104,305,305,1559,15.5775473536
SD,2015,120.97538502103,2376,2360,3279,42.03569347693,60.74803063059,345,345,1606,16.20715024832
SD,2016,124.55280568586,2323,2273,3307,44.03594885397,62.10200053325,337,337,1598,16.16917687127
SD,2017,127.63753120415,2323,2249,3461,46.03148420315,71.18417363877,344,342,1600,15.74973948017
SD,2018,132.12299292496,2313,2209,3300,45.10793671269,63.36518737988,338,335,1776,17.57361264943
SD,2019,131.43877678862,2205,2081,3273,45.32019672249,65.31408959051,340,333,1878,18.98477243545
SD,2020,103.71742040697,2153,1986,3275,37.52326500316,46.11371208881,294,285,1813,13.77747455043
SD,2021,134.28563750234,2274,2152,3400,47.85123124639,61.84484980917,320,318,1628,18.72153638482
SD,2022,150.23688424028,2270,2270,3370,46.88674922556,86.49124842208,303,303,1934,21.32031798967
SD,2023,148.89429815675,2275,2275,3376,46.01392822795,83.31169205328,295,295,1871,20.1414100074
SD,2024,145.21764637658,2271,2271,3350,45.31763021704,84.87151811909,292,292,1875,20.08319019201
TN,2007,898.32108477352,11544,10596,19720,375.45255814143,376.74002534979,1503,1450,10547,145.02197915103
TN,2008,914.00066729785,11855,10915,19458,365.85649796918,413.15226177925,1458,1368,10309,139.79609994544
TN,2009,878.24278832449,12346,11314,20550,378.92318069689,413.52349651649,1424,1339,9815,129.34570216411
TN,2010,903.61977097641,13242,12283,21787,373.63274316565,406.76432588323,1390,1311,9288,124.05294926995
TN,2011,913.62098654774,14011,13000,23013,388.88192327566,410.98472372941,1334,1271,9560,127.26979195348
TN,2012,899.43786272612,13554,12225,22149,378.32226297555,414.54523903119,1499,1434,10078,134.43645741298
TN,2013,960.88386712175,13828,12517,23368,376.9190640332,433.21321778379,1543,1488,9994,135.02768186361
TN,2014,960.90580319604,13947,12595,23504,392.68863624724,461.09070497721,1614,1569,10043,135.27079391527
TN,2015,1012.89038496102,14430,12965,23742,423.32769851585,485.64114516449,1686,1644,10343,143.6857277576
TN,2016,1067.74786861548,14398,13019,24273,445.11595340137,516.51293045406,1703,1671,10549,145.50440593841
TN,2017,1105.39048413501,14724,13375,24581,460.68617751868,558.08301106155,1785,1744,11326,155.444586859
TN,2018,1185.986611124,14872,13771,25956,495.65817456391,580.97565485946,1891,1866,12568,171.90294047177
TN,2019,1228.86378559271,14779,13487,26802,523.56268907037,607.73520519251,1918,1888,13429,189.54549186325
TN,2020,947.43270838779,14580,13413,25980,412.52430141728,436.65380029273,1747,1730,13451,140.19605037445
TN,2021,1282.18146421255,15735,14902,27748,547.08162875466,536.36169672284,1782,1758,10733,171.1485316064
TN,2022,1504.97889390026,16274,15766,27707,561.05969266439,694.13420243464,1908,1908,11666,185.18308691644
TN,2023,1531.18666243196,16256,16175,28034,572.35459814291,666.19028904989,1910,1910,11343,181.0006098737
TN,2024,1533.08309054767,16168,16168,28076,573.47314000086,676.20032890059,1951,1951,11426,182.80633305403
TX,2007,3696.80749592168,46161,43319,73919,1499.9326201923,2219.61697563103,6277,5767,38228,660.17303996985
TX,2008,3757.97031471675,49014,46064,77022,1566.35684230652,2250.46963395732,6191,5654,41373,715.17445280052
TX,2009,3652.39604529142,52555,49482,80324,1613.72249748421,2299.93181188224,6121,5558,41531,702.7183064397
TX,2010,3820.97062206645,57622,54579,85857,1604.36702850652,2332.00813897533,6041,5484,41054,704.11425642771
TX,2011,3884.8431713431696,61317,58212,90121,1689.10313487304,2394.90348020184,6072,5494,41754,726.60766103854
TX,2012,4028.41126284808,61800,58364,90757,1687.77377890491,2463.36741627039,6398,5772,43007,736.15974329669
TX,2013,4270.76634325018,64041,60457,94120,1640.52445756592,2438.47648874687,6432,5805,44264,761.58222317063
TX,2014,4326.38123119062,65638,61935,95746,1746.97064862555,2685.74685674687,6742,6078,47152,817.40569411098
TX,2015,4505.18887919165,66077,62299,96342,1858.81767722473,2851.80282453377,6899,6249,48591,860.84793181053
TX,2016,4707.997738347831,65397,61684,97453,1971.63124237535,3061.49348411676,6996,6341,50621,907.82756984777
TX,2017,4865.16632025616,66268,62360,98723,1980.72509735386,3155.41778282435,7300,6537,53300,922.93553224974
TX,2018,5179.40913325398,68019,63960,100928,2059.72766941999,3200.39867731255,7477,6716,55116,949.47667844364
TX,2019,5418.20719085921,69468,65289,103383,2157.52615773333,3338.43541461885,7691,6906,56258,999.77246352992
TX,2020,4111.31679486869,68793,64595,102090,1742.51734026808,2283.58997074239,6924,6177,56367,744.22448506719
TX,2021,5365.89531967688,71852,67750,100435,2157.75544334256,2697.22034563472,6963,6255,38643,791.3337121778
TX,2022,5988.71552159147,74486,69523,107343,2328.10223406166,3096.99097092048,6958,6149,44033,882.24419395617
TX,2023,6097.92663338866,75801,70715,109016,2372.31733519756,2964.41215150148,6855,6078,42630,854.49920715888
TX,2024,6111.36378606748,76821,71755,109609,2388.08618223158,3001.34532306097,6887,6109,42761,860.03909389809
UT,2007,327.85124693253,5885,5545,8212,109.05016755764,218.57988269038,648,648,4224,52.25736295564
UT,2008,325.68269505289,6426,6217,8565,112.4114129772,168.10446613198,642,642,4575,55.88008731877
UT,2009,327.95466885269,7021,6827,9546,122.09889908169,170.23557851138,638,638,4582,54.04334932721
UT,2010,324.79364618655,7346,7260,9461,111.86848809651,164.73317072141,598,598,4537,53.90280894038
UT,2011,329.27888217557,7707,7598,10153,123.17391082929,170.50599362052,627,627,4608,56.82871775073
UT,2012,331.7832938486,7904,7626,10360,122.19710997764,193.44549150441,701,699,4738,56.31651075071
UT,2013,369.5902048794,8383,8245,10574,116.89495644614,204.34573269616,749,746,4875,58.23732309516
UT,2014,384.37069226269,8755,8685,10962,127.16771169642,219.32348969592,776,776,5167,62.34274213801
UT,2015,402.34956563277,8679,8581,11180,133.90156120449,239.1688373284,770,770,5337,64.25727571882
UT,2016,422.59606825478,8810,8810,10988,137.60862252566,252.29129610753,761,756,5537,67.28377759853
UT,2017,460.65844836032,9500,9500,11551,145.90075006069,252.47176540874,780,780,5850,69.81723552428
UT,2018,506.90549994242,10044,10044,12226,158.62799286178,250.98693405278,789,789,6066,72.73429090293
UT,2019,557.73787865051,10595,10595,13248,177.5888360324,260.72391503962,819,819,6219,77.713626344
UT,2020,486.26713699154,11260,11260,14652,163.33061405976,194.00964515162,801,801,6206,58.58774220815
UT,2021,696.75769654569,12415,12415,17897,245.66697575734,264.22759280979,881,881,4395,62.94575408715
UT,2022,806.62655509925,13795,13795,18705,256.99193594273,268.50565086974,835,789,4895,68.01368239294
UT,2023,836.13053114734,14324,14324,19297,265.28314032001,257.84661182998,820,782,4738,65.68604441123
UT,2024,852.93409731494,14811,14811,19705,268.52516575671,261.87356123202,822,788,4752,65.44649178992
VA,2007,2033.35789050158,25809,25407,44563,924.14542089477,914.93953634499,2585,2475,18043,285.48380826773
VA,2008,2075.81793194153,27396,27019,45402,936.88775629318,934.67233177505,2550,2502,19528,307.0545366823
VA,2009,2000.37844160093,29074,29023,47115,961.96225455787,955.61442128933,2501,2446,19603,302.17492472233
VA,2010,2089.29828126294,31998,31998,49893,940.94249858656,964.79667364193,2427,2391,19377,300.67652559425
VA,2011,2091.61710485002,33425,33425,51632,990.78484167394,983.80223535127,2423,2356,19708,314.76763025888
VA,2012,2224.45056658404,33678,33678,53032,1004.01628685034,1002.71639260696,2719,2607,20299,317.10497216448
VA,2013,2298.7360154976,35156,35156,54122,960.57790228052,993.52668384437,2797,2660,20892,328.12013951587
VA,2014,2310.69536747088,36012,36012,55410,1029.94445511611,1088.02584772958,2920,2788,22256,352.33784478117
VA,2015,2375.26669858459,36255,36255,55074,1072.13651948826,1148.47838425281,2985,2824,22935,367.51631931261
VA,2016,2460.4209797102,36203,36179,54202,1096.02705414751,1227.71849868699,3054,2894,23893,383.91977497798
VA,2017,2452.28874043711,36379,36379,53148,1085.11940742514,1272.92950223277,3111,2967,25157,397.39318666426
VA,2018,2656.87502207412,37530,37514,54969,1132.98903633852,1278.11372062589,3143,3003,26014,405.74868108722
VA,2019,2745.6419608626,38509,38294,55597,1175.62975778173,1326.84541678711,3143,2990,26553,428.62353727176
VA,2020,2064.22292677435,38693,37887,53083,903.34790106241,910.07392336617,2845,2687,26605,313.95900014529
VA,2021,2704.35585920514,40273,39737,53206,1140.3409356398,1086.87518101915,2925,2790,18239,334.02827464685
VA,2022,2839.80099053153,41207,40776,54994,1187.94017609453,1252.73418381321,2909,2655,20783,371.795721102
VA,2023,2866.53567546563,42097,41475,55293,1196.07344667372,1194.25997956257,2851,2609,20121,359.40598466494
VA,2024,2847.51895615547,42823,42087,55029,1192.54216811083,1204.25063890854,2849,2604,20183,361.96371330615
VT,2007,104.52600034196,1977,1977,2220,43.29644502733,62.01123621072,297,297,1848,27.18449600389
VT,2008,103.42385159361,1993,1993,2166,42.39661783321,58.208310740580004,244,244,1661,24.48756635911
VT,2009,101.23276391812,2121,2121,2320,43.69359819367,60.43520278605,246,246,1591,22.37163135768
VT,2010,106.82054121283,2337,2337,2544,44.32990303596,62.24577735276,249,249,1556,22.05232016279
VT,2011,101.42842985194,2245,2245,2555,45.11315672688,63.39286839555,253,253,1553,22.56985581231
VT,2012,102.21106661923,2195,2195,2524,42.61111896587,60.28639491193,260,260,1206,16.60415237933
VT,2013,111.26354308188,2283,2283,2717,43.2217537683,61.08460406458,249,249,1632,22.71722582317
VT,2014,110.77493970589,2267,2267,2768,46.43487854451,71.82148438505,280,280,1842,26.02807526888
VT,2015,113.8777701784,2258,2258,2739,47.23447305889,75.90243448905,275,275,1967,27.61745856823
VT,2016,117.41542425975,2312,2312,2652,47.21415553606,81.71968197229,295,295,1920,26.85747345886
VT,2017,117.38581686382,2155,2155,2570,45.79353429865,79.24003156529,284,284,2010,27.39652702957
VT,2018,114.31020687671,2087,2087,2434,43.53106235779,76.33226460288,272,272,1947,26.05681789575
VT,2019,119.40529194397,2160,2160,2480,45.43614827062,74.79881648232,258,258,1970,27.24956348042
VT,2020,85.31871842419,1989,1989,2229,33.16510485578,50.82118209134,221,221,1878,19.16203412041
VT,2021,111.61990612334,2051,2051,2384,42.98012345737,57.16357592085,215,215,1298,19.76534394065
VT,2022,115.03482968815,2160,2160,2381,42.72760141635,59.02517569398,213,213,1343,19.72962148112
VT,2023,114.74145468685,2143,2143,2379,41.90257411218,54.97975832149,203,203,1241,17.84920662492
VT,2024,112.62924611475,2116,2116,2352,40.75199711329,54.16148841703,196,196,1189,16.85643514386
WA,2007,1440.70708817602,19377,18617,28408,646.75241429231,882.20137314157,2114,2084,15936,324.47523913448
WA,2008,1455.10299053658,21908,21565,31817,720.97471103651,850.59670106829,2126,2078,17248,349.08737879469
WA,2009,1441.18267472999,23946,23746,33893,749.46069385088,910.70929951066,2201,2155,17314,338.82247167618
WA,2010,1556.69788759764,27483,27483,36715,764.15773567714,941.47396280904,2252,2226,17114,343.54553089971
WA,2011,1650.43089431955,30836,30836,39319,816.40075215655,978.48555044516,2313,2300,17407,352.60788842239
WA,2012,1726.54920717521,31367,31367,40934,828.93564136269,1028.23790812377,2465,2444,17929,351.15485490416
WA,2013,1904.25336023299,33385,33385,44327,837.17144667261,978.25076467448,2412,2398,18453,361.47878313465
WA,2014,1953.80599701924,34561,34561,46081,932.72179270423,1107.81198705517,2546,2454,19657,397.22304349026
WA,2015,2027.02427672352,34773,34773,45397,967.31213323129,1171.1048010465,2568,2510,20257,416.46621075117
WA,2016,2129.18274082771,34440,34440,46466,996.64649425107,1241.32237164753,2552,2500,21103,421.60274474764
WA,2017,2150.86621282921,35218,35218,47246,1052.85077553575,1313.56131386477,2676,2616,22220,449.0522214267
WA,2018,2398.74292934198,36713,36713,48757,1094.11427811765,1295.26041853891,2677,2619,22976,457.3365692203
WA,2019,2494.39859354317,37428,37428,49135,1145.00785996955,1371.27644771677,2785,2715,23452,489.03609043561
WA,2020,1848.73975411141,35974,35974,47645,879.41190326966,889.60464046816,2527,2467,23498,352.54494932484
WA,2021,2370.18060371896,36953,36953,45811,1089.50975091447,987.62071427335,2532,2501,16110,383.73792106844
WA,2022,2734.3781104914,38530,38530,49996,1199.02847582413,1148.15949530768,2553,2357,18357,427.34873564032
WA,2023,2815.36952839543,39752,39752,51319,1241.73501693506,1100.23591600159,2498,2311,17772,416.2044239801
WA,2024,2852.67351993456,40837,40837,52141,1263.76719293744,1115.04306341076,2491,2303,17826,419.11421321122
WI,2007,1285.93224261357,20886,20886,33687,583.77314036529,506.18977962927,1866,1866,13503,166.15053037136
WI,2008,1275.63596233191,21823,21823,34645,594.8997164685,516.75392295038,1925,1925,14614,177.95965927669
WI,2009,1239.85656948654,23335,23335,36123,603.03769004197,528.62132704525,1849,1849,14670,172.08217496919
WI,2010,1277.12345135795,24799,24799,38808,603.9014302625,535.13886261975,1899,1899,14501,172.79436215336
WI,2011,1271.13891940859,25933,25933,39911,617.94905145386,546.72413089089,1939,1939,14748,176.88739290553
WI,2012,1245.15607118597,25261,25261,38702,597.56369486912,556.81426805548,1934,1934,15191,180.12038979815
WI,2013,1316.88438602468,25764,25764,38980,562.88031757567,552.66772508638,1969,1969,15635,185.93734559463
WI,2014,1287.74817531201,25375,25375,38400,583.222436189,605.57274409519,2025,2025,16655,200.51725548646
WI,2015,1301.20805576583,24531,24531,38357,605.59629650024,639.75431767937,2060,2030,17163,207.59646802213
WI,2016,1343.04326147892,24459,24459,37258,621.59316413371,684.31078734549,2059,1939,17880,220.61694645723
WI,2017,1429.66425509864,25061,24945,38560,646.7914723622,709.28599937438,2062,1926,18827,227.38469437316
WI,2018,1459.47310836905,25017,24492,38892,665.83406113387,714.19697937275,2123,1985,19468,234.73108200274
WI,2019,1453.57613119229,24428,23967,37344,650.9278624605,741.72932263693,2163,2047,19871,246.0811005847
WI,2020,1091.95896374748,23525,22917,36463,516.48057079845,508.85228914329,1962,1844,19910,182.00888071854
WI,2021,1392.21584797033,23781,23276,36622,646.36946267114,605.68959696157,1930,1801,13650,191.58372304312
WI,2022,1544.98808329929,24042,24042,35392,625.70201281346,699.39348068711,1935,1935,15553,211.93278014149
WI,2023,1539.83598044724,23754,23754,35226,623.43404561242,667.33246961396,1908,1908,15058,204.80318036929
WI,2024,1510.30138461533,23369,23369,34702,612.60176915188,673.50222452712,1918,1918,15104,205.35755112665
WV,2007,168.21583998458,3289,3057,4385,58.05956651293,89.85547296191,476,476,2216,23.99267148491
WV,2008,182.96254082716,3238,3024,4419,56.52162700179,84.76374533301,448,448,2134,22.29445182155
WV,2009,177.88271673122,3423,3150,4658,59.55970359392,84.97334801589,429,429,2118,21.92230732062
WV,2010,188.00352426067,3696,3417,5245,61.03385545254,83.07822684776,403,403,2032,20.85125127065
WV,2011,187.09964339202,3812,3482,5406,61.47190075029,79.39902704512,381,381,1909,19.37097833847
WV,2012,185.11553817482,3643,3319,5629,63.85726872938,69.00279919347,392,392,2129,21.36787369818
WV,2013,193.77503794865,3781,3440,5448,58.66105325083,77.38068997342,383,383,2025,20.69056706584
WV,2014,185.15464458582,3730,3374,5035,56.96257424687,77.1851290017,387,387,1853,19.14385631678
WV,2015,188.05468368682,3693,3354,4908,57.88378198857,81.44482230362,390,390,1936,20.14650678711
WV,2016,187.79463767001,3574,3216,4622,55.8306883761,78.23352743728,349,349,1846,18.9998974746
WV,2017,190.36966425504,3461,3188,4592,56.21457680575,88.02811851902,370,370,1865,18.9371277413
WV,2018,198.34422691875,3447,3116,4743,58.25216516106,81.79191935686,361,361,2027,20.19489776298
WV,2019,208.1009420172,3487,3085,5117,64.43129506867,85.83893523493,382,382,2071,21.34456199735
WV,2020,149.10420678065,3299,2880,4448,44.20613430672,54.66860069028,314,314,1827,13.49989804031
WV,2021,200.62845960529,3500,3096,4932,61.69976924511,70.30782718173,315,315,1644,18.84490363406
WV,2022,237.77917148839,3703,3401,5018,62.28690789761,94.99390347236,299,299,1445,15.91777346982
WV,2023,235.33641063773,3670,3354,4957,61.28551830253,89.18665113992,283,283,1348,14.75104893853
WV,2024,229.21565141534,3622,3301,4847,59.12866559457,88.5576750392,273,273,1304,14.10743345221
WY,2007,63.86798932141,1205,1205,1411,21.32620808045,26.49200527353,211,211,745,8.26861780021
WY,2008,68.86428186316,1380,1380,1630,23.96700667703,30.67858759617,212,212,768,8.2877530641
WY,2009,67.35377600506,1521,1521,1664,23.68664972903,33.15729566689,204,204,921,9.53215394307
WY,2010,71.23914771319,1697,1697,1818,23.71012709953,33.03573197885,202,202,874,9.03226840003
WY,2011,69.80943336851,1794,1794,1799,22.91514667141,33.11475362544,208,208,800,8.16737019715
WY,2012,68.09913320622,1775,1775,1775,21.24954302355,36.29913060875,245,245,965,9.93805114509
WY,2013,72.8492701186,1820,1820,1820,20.90501584801,36.60837909225,233,233,961,9.65392817574
WY,2014,69.99237763939,1787,1787,1787,19.89629348281,40.34718304488,243,243,994,9.93906002923
WY,2015,72.8540955006,1859,1859,1859,20.79376174073,42.97794874972,241,241,1099,11.24138879368
WY,2016,72.29232733953,1697,1676,1697,21.57263692425,46.03693751886,245,245,1153,11.7787279577
WY,2017,76.64938841795,1698,1698,1701,23.5292759724,46.72210189582,240,240,1166,12.023876144800001
WY,2018,76.88680889175,1667,1637,1769,24.11695690515,43.04054758822,233,233,1126,11.19093745288
WY,2019,74.04571991797,1654,1654,1654,21.12028668403,45.08867526398,241,241,1177,11.94863179207
WY,2020,58.54153579386,1726,1726,1726,15.30328911916,31.43586032893,208,208,1134,8.69707303081
WY,2021,76.86307025229,1751,1751,1751,22.81226937891,41.90424054821,225,225,1037,11.72452524054
WY,2022,69.83337784348,1764,1555,1764,19.19177887807,50.14738594006,222,222,1023,10.80845640759
WY,2023,68.97368835936,1770,1551,1770,19.08040409988,48.05371174955,217,217,991,10.36856469274
WY,2024,67.04149331705,1770,1544,1770,18.60177840691,48.69987033882,215,215,994,10.25568292408
